num_rounds,n_runs,acc_mean,acc_std,loss_mean,loss_std,time_mean,time_std
3,3,0.409090906381607,0.0,0.7980285088221232,0.000989204313165914,47.44333333333333,1.187785053506458
10,3,0.5389610528945923,0.0,0.7514145175615946,0.0028096910566902645,106.00999999999999,0.4563989482897601
20,3,0.5822510719299316,0.0037489946500096445,0.6974531014760336,0.004012935125982714,215.28,33.25247058490541
