num_rounds,n_runs,acc_mean,acc_std,loss_mean,loss_std,time_mean,time_std,enc_mean,enc_std,dec_mean,dec_std,sizeMB_mean,sizeMB_std
3,3,0.47402597467104596,0.1779505160166556,0.8162406086921692,0.17762253161291655,728.1966666666667,45.569737033840084,60.36855438602222,4.125748611185986,18.07432871260011,0.7981380647796603,0.14111071692572694,5.898863754017965e-07
10,3,0.5173160235087076,0.18924237195465846,0.7636321981747946,0.13563150348443004,2291.8399999999997,137.12532479451053,58.340400325143285,3.4261235953361378,17.328904842753403,1.001622184167837,0.14111028035481765,5.118249609035771e-07
20,3,0.5541125436623892,0.1516387926448956,0.706939697265625,0.0950539569337226,3991.816666666667,140.6394597306644,50.88826482335998,1.701534321778626,15.131649706193329,0.5259754911838772,0.1411102978388468,5.561306073821181e-07
